everyDayHour,"avg(cpu)"
"08/12/19_18","4.308796296296296"
"08/12/19_19","2.990111111111111"
"08/12/19_20","3.5168518518518517"
"08/12/19_21","3.7642037037037035"
"08/12/19_22","2.804111111111111"
"08/12/19_23","1.9097407407407403"
"08/13/19_00","1.9212222222222224"
"08/13/19_01","3.109129629629629"
"08/13/19_02","3.7224444444444442"
"08/13/19_03","3.1790185185185185"
"08/13/19_04","2.572542372881356"
"08/13/19_05","4.673925925925926"
"08/13/19_06","3.0486111111111116"
"08/13/19_07","4.367796296296296"
"08/13/19_08","7.600685185185185"
"08/13/19_09","8.315203703703704"
"08/13/19_10","10.841092592592592"
"08/13/19_11","12.407851851851852"
"08/13/19_12","10.483925925925925"
"08/13/19_13","9.76735185185185"
"08/13/19_14","10.85609259259259"
"08/13/19_15","9.840611111111112"
"08/13/19_16","8.855870370370369"
"08/13/19_17","8.198462962962964"
"08/13/19_18","4.164388888888888"
"08/13/19_19","3.852148148148148"
"08/13/19_20","3.049574074074074"
"08/13/19_21","4.34024074074074"
"08/13/19_22","3.2088888888888887"
"08/13/19_23","3.2642777777777776"
"08/14/19_00","3.3251111111111116"
"08/14/19_01","2.9358703703703704"
"08/14/19_02","3.102574074074074"
"08/14/19_03","1.726222222222222"
"08/14/19_04","2.1690000000000005"
"08/14/19_05","3.659611111111111"
"08/14/19_06","6.05879472693032"
"08/14/19_07","7.345055555555556"
"08/14/19_08","7.554500000000001"
"08/14/19_09","10.164833333333334"
"08/14/19_10","12.423944444444444"
"08/14/19_11","11.959740740740742"
"08/14/19_12","8.985833333333334"
"08/14/19_13","10.497925925925927"
"08/14/19_14","11.375222222222222"
"08/14/19_15","7.714814814814815"
"08/14/19_16","8.182333333333334"
"08/14/19_17","8.011222222222221"
"08/14/19_18","4.359037037037037"
"08/14/19_19","3.8158518518518516"
"08/14/19_20","4.339962962962963"
"08/14/19_21","4.142722222222223"
"08/14/19_22","3.4608148148148152"
"08/14/19_23","2.8774074074074076"
"08/15/19_00","2.7868703703703703"
"08/15/19_01","1.3791666666666667"
"08/15/19_02","2.1652407407407406"
"08/15/19_03","1.8147962962962962"
"08/15/19_04","1.9909074074074076"
"08/15/19_05","3.7233148148148154"
"08/15/19_06","1.706388888888889"
"08/15/19_07","4.831035781544257"
"08/15/19_08","8.186074074074075"
"08/15/19_09","8.7555"
"08/15/19_10","8.40962962962963"
"08/15/19_11","10.265814814814815"
"08/15/19_12","9.832685185185184"
"08/15/19_13","8.733185185185185"
"08/15/19_14","8.255796296296296"
"08/15/19_15","10.086296296296297"
"08/15/19_16","7.742962962962963"
"08/15/19_17","6.895722222222221"
"08/15/19_18","5.8043703703703695"
"08/15/19_19","4.475222222222222"
"08/15/19_20","2.962462962962963"
"08/15/19_21","1.9293148148148147"
"08/15/19_22","3.7028518518518516"
"08/15/19_23","3.123092592592592"
"08/16/19_00","2.2470925925925926"
"08/16/19_01","3.028092592592593"
"08/16/19_02","3.4648518518518516"
"08/16/19_03","3.5181851851851853"
"08/16/19_04","1.887537037037037"
"08/16/19_05","2.017388888888889"
"08/16/19_06","2.6571072796934865"
"08/16/19_07","4.887222222222222"
"08/16/19_08","7.252222222222222"
"08/16/19_09","10.666684881602917"
"08/16/19_10","10.15235185185185"
"08/16/19_11","10.325222222222223"
"08/16/19_12","7.338277777777778"
"08/16/19_13","8.377444444444446"
"08/16/19_14","8.702037037037034"
"08/16/19_15","7.8597222222222225"
"08/16/19_16","7.783185185185185"
"08/16/19_17","6.061544256120528"
"08/16/19_18","4.8384629629629625"
"08/16/19_19","3.2239444444444447"
"08/16/19_20","2.4154999999999998"
"08/16/19_21","2.1815555555555557"
"08/16/19_22","1.2781851851851853"
"08/16/19_23","1.824037037037037"
"08/17/19_00","1.9384444444444444"
"08/17/19_01","1.3080555555555553"
"08/17/19_02","2.264944444444444"
"08/17/19_03","0.5856481481481481"
"08/17/19_04","1.0368703703703703"
"08/17/19_05","0.9747222222222223"
"08/17/19_06","1.4802592592592592"
"08/17/19_07","2.1928703703703705"
"08/17/19_08","1.8343148148148147"
"08/17/19_09","1.8960370370370367"
"08/17/19_10","2.8714999999999997"
"08/17/19_11","2.086611111111111"
"08/17/19_12","3.2435"
"08/17/19_13","2.253962962962963"
"08/17/19_14","2.094240740740741"
"08/17/19_15","1.478537037037037"
"08/17/19_16","2.6701666666666664"
"08/17/19_17","1.2114999999999998"
"08/17/19_18","0.9226553672316384"
"08/17/19_19","2.0109629629629633"
"08/17/19_20","1.1049259259259259"
"08/17/19_21","0.8137777777777778"
"08/17/19_22","0.6995185185185184"
"08/17/19_23","1.301388888888889"
"08/18/19_00","1.2474074074074075"
"08/18/19_01","0.8660185185185185"
"08/18/19_02","1.0469814814814815"
"08/18/19_03","1.1632592592592592"
"08/18/19_04","0.8889814814814814"
"08/18/19_05","0.7371851851851852"
"08/18/19_06","0.8564999999999999"
"08/18/19_07","1.7014074074074073"
"08/18/19_08","0.9051851851851851"
"08/18/19_09","1.318611111111111"
"08/18/19_10","1.8161481481481483"
"08/18/19_11","1.7089999999999999"
"08/18/19_12","1.9483333333333333"
"08/18/19_13","1.1821666666666664"
"08/18/19_14","2.917111111111111"
"08/18/19_15","1.6879259259259258"
"08/18/19_16","1.6879074074074074"
"08/18/19_17","1.6097592592592593"
"08/18/19_18","1.9725555555555556"
"08/18/19_19","1.713574074074074"
"08/18/19_20","2.2941431261770244"
"08/18/19_21","4.711648148148148"
"08/18/19_22","3.1048333333333336"
"08/18/19_23","3.8144259259259257"
"08/19/19_00","5.7155"
"08/19/19_01","3.5822407407407404"
"08/19/19_02","3.5239259259259264"
"08/19/19_03","4.4293148148148145"
"08/19/19_04","5.154944444444443"
"08/19/19_05","4.043444444444445"
"08/19/19_06","4.654537037037038"
"08/19/19_07","7.039999999999999"
"08/19/19_08","9.592129629629628"
"08/19/19_09","16.848407407407407"
"08/19/19_10","12.542981481481482"
"08/19/19_11","13.394444444444442"
"08/19/19_12","12.387333333333332"
"08/19/19_13","11.467499999999998"
"08/19/19_14","10.667333333333334"
"08/19/19_15","11.50464814814815"
"08/19/19_16","10.265351851851852"
"08/19/19_17","7.978777777777777"
"08/19/19_18","5.967703703703704"
"08/19/19_19","4.365981481481482"
"08/19/19_20","4.519868173258004"
"08/19/19_21","3.951351851851852"
"08/19/19_22","4.643629629629629"
"08/19/19_23","4.974"
"08/20/19_00","2.9576481481481482"
"08/20/19_01","2.738388888888889"
"08/20/19_02","3.2205370370370368"
"08/20/19_03","2.0626481481481482"
"08/20/19_04","2.7535555555555558"
"08/20/19_05","2.1841481481481484"
"08/20/19_06","2.9577037037037033"
"08/20/19_07","6.361944444444444"
"08/20/19_08","7.196814814814815"
"08/20/19_09","10.913685185185184"
"08/20/19_10","11.364092592592591"
"08/20/19_11","11.36262962962963"
"08/20/19_12","11.60125925925926"
"08/20/19_13","10.937777777777779"
"08/20/19_14","11.825166666666666"
"08/20/19_15","14.198592592592592"
"08/20/19_16","7.7050740740740755"
"08/20/19_17","6.911203703703704"
"08/20/19_18","5.158092592592593"
"08/20/19_19","6.210907407407408"
"08/20/19_20","5.429407407407407"
"08/20/19_21","4.010922787193973"
"08/20/19_22","3.428685185185185"
"08/20/19_23","3.9941666666666666"
"08/21/19_00","3.1437592592592596"
"08/21/19_01","3.681648148148148"
"08/21/19_02","3.322462962962963"
"08/21/19_03","4.249148148148148"
"08/21/19_04","3.9850555555555554"
"08/21/19_05","2.5935"
"08/21/19_06","3.6687037037037036"
"08/21/19_07","4.946148148148148"
"08/21/19_08","8.008296296296297"
"08/21/19_09","8.946296296296296"
"08/21/19_10","14.298222222222224"
"08/21/19_11","12.31461111111111"
"08/21/19_12","8.753277777777779"
"08/21/19_13","10.554833333333333"
"08/21/19_14","11.642777777777777"
"08/21/19_15","10.915555555555555"
"08/21/19_16","7.8112407407407405"
"08/21/19_17","6.072111111111111"
"08/21/19_18","4.891407407407407"
"08/21/19_19","4.207574074074073"
"08/21/19_20","2.907907407407407"
"08/21/19_21","2.790357815442561"
"08/21/19_22","3.758592592592593"
"08/21/19_23","2.168888888888889"
"08/22/19_00","3.8894074074074076"
"08/22/19_01","2.7142592592592587"
"08/22/19_02","2.215518518518518"
"08/22/19_03","1.956537037037037"
"08/22/19_04","2.978"
"08/22/19_05","2.541185185185185"
"08/22/19_06","3.566962962962963"
"08/22/19_07","3.479777777777778"
"08/22/19_08","6.191481481481482"
"08/22/19_09","10.616907407407409"
"08/22/19_10","12.225938069216758"
"08/22/19_11","13.276388888888889"
"08/22/19_12","11.855944444444445"
"08/22/19_13","9.492851851851853"
"08/22/19_14","11.110814814814814"
"08/22/19_15","13.68385185185185"
"08/22/19_16","10.34148148148148"
"08/22/19_17","7.844500000000001"
"08/22/19_18","5.969870370370371"
"08/22/19_19","2.752888888888889"
"08/22/19_20","2.614648148148148"
"08/22/19_21","1.947685185185185"
"08/22/19_22","2.94762962962963"
"08/22/19_23","1.643148148148148"
"08/23/19_00","2.4416296296296296"
"08/23/19_01","2.232148148148148"
"08/23/19_02","2.761814814814815"
"08/23/19_03","3.0404074074074074"
"08/23/19_04","4.229574074074074"
"08/23/19_05","4.641037037037036"
"08/23/19_06","3.6626481481481483"
"08/23/19_07","3.8361111111111112"
"08/23/19_08","8.386949152542373"
"08/23/19_09","8.864611111111111"
"08/23/19_10","12.245222222222223"
"08/23/19_11","10.658499999999998"
"08/23/19_12","10.230648148148148"
"08/23/19_13","8.56087037037037"
"08/23/19_14","11.364462962962962"
"08/23/19_15","10.450888888888889"
"08/23/19_16","8.804666666666666"
"08/23/19_17","7.161962962962963"
"08/23/19_18","4.883351851851852"
"08/23/19_19","3.004611111111111"
"08/23/19_20","1.5024999999999997"
"08/23/19_21","2.7145"
"08/23/19_22","1.673611111111111"
"08/23/19_23","0.7267222222222224"
"08/24/19_00","1.2563333333333335"
"08/24/19_01","1.5839444444444444"
"08/24/19_02","4.177814814814814"
"08/24/19_03","2.0847962962962963"
"08/24/19_04","1.7995185185185185"
"08/24/19_05","0.9894814814814816"
"08/24/19_06","1.3676111111111113"
"08/24/19_07","1.8441481481481483"
"08/24/19_08","1.7334999999999998"
"08/24/19_09","1.252537037037037"
"08/24/19_10","2.286497175141243"
"08/24/19_11","3.2965185185185177"
"08/24/19_12","2.012833333333333"
"08/24/19_13","2.0815"
"08/24/19_14","1.5800925925925926"
"08/24/19_15","1.9077592592592594"
"08/24/19_16","2.099462962962963"
"08/24/19_17","1.1146851851851853"
"08/24/19_18","1.3647407407407406"
"08/24/19_19","1.0452962962962962"
"08/24/19_20","1.6677037037037037"
"08/24/19_21","0.8962037037037037"
"08/24/19_22","0.7186851851851851"
"08/24/19_23","0.6303148148148149"
"08/25/19_00","1.184425925925926"
"08/25/19_01","1.2089999999999999"
"08/25/19_02","1.0585925925925925"
"08/25/19_03","0.6923888888888888"
"08/25/19_04","0.862537037037037"
"08/25/19_05","0.9585555555555558"
"08/25/19_06","0.9930185185185185"
"08/25/19_07","0.9259444444444445"
"08/25/19_08","1.466351851851852"
"08/25/19_09","2.723148148148148"
"08/25/19_10","1.9832037037037038"
"08/25/19_11","1.6082592592592593"
"08/25/19_12","1.7899623352165726"
"08/25/19_13","2.8837407407407407"
"08/25/19_14","1.5257962962962963"
"08/25/19_15","2.617166666666667"
"08/25/19_16","2.4686851851851856"
"08/25/19_17","2.98987037037037"
"08/25/19_18","2.636740740740741"
"08/25/19_19","2.370592592592593"
"08/25/19_20","2.0455370370370374"
"08/25/19_21","2.1108703703703706"
"08/25/19_22","3.8286481481481487"
"08/25/19_23","2.121703703703704"
"08/26/19_00","1.8494814814814815"
"08/26/19_01","3.3999074074074076"
"08/26/19_02","3.0723148148148147"
"08/26/19_03","3.7472037037037036"
"08/26/19_04","3.351962962962963"
"08/26/19_05","2.8924259259259255"
"08/26/19_06","2.849851851851852"
"08/26/19_07","5.289944444444444"
"08/26/19_08","7.9002592592592595"
"08/26/19_09","11.775481481481481"
"08/26/19_10","8.87187037037037"
"08/26/19_11","10.833555555555556"
"08/26/19_12","11.172185185185185"
"08/26/19_13","9.802730696798493"
"08/26/19_14","9.980222222222224"
"08/26/19_15","12.792685185185185"
"08/26/19_16","11.626907407407408"
"08/26/19_17","9.766055555555555"
"08/26/19_18","6.179611111111111"
"08/26/19_19","3.506259259259259"
"08/26/19_20","1.715962962962963"
"08/26/19_21","3.3377777777777777"
"08/26/19_22","3.4214444444444445"
"08/26/19_23","2.8778703703703705"
"08/27/19_00","2.270388888888889"
"08/27/19_01","3.205462962962963"
"08/27/19_02","2.5356296296296295"
"08/27/19_03","3.3395185185185183"
"08/27/19_04","2.8825185185185185"
"08/27/19_05","2.3862962962962966"
"08/27/19_06","3.7316851851851855"
"08/27/19_07","4.079370370370371"
"08/27/19_08","9.194129629629629"
"08/27/19_09","8.74298148148148"
"08/27/19_10","14.434481481481482"
"08/27/19_11","12.358870370370369"
"08/27/19_12","10.626055555555554"
"08/27/19_13","10.324555555555555"
"08/27/19_14","13.149378531073447"
"08/27/19_15","11.972296296296296"
"08/27/19_16","11.29451851851852"
"08/27/19_17","10.357166666666668"
"08/27/19_18","5.430962962962964"
"08/27/19_19","4.7547592592592585"
"08/27/19_20","3.611592592592593"
"08/27/19_21","2.6952037037037035"
"08/27/19_22","3.4329814814814816"
"08/27/19_23","2.509907407407407"
"08/28/19_00","2.630425925925926"
"08/28/19_01","2.6393148148148153"
"08/28/19_02","2.1396296296296295"
"08/28/19_03","2.8727222222222224"
"08/28/19_04","2.9399814814814818"
"08/28/19_05","2.124407407407408"
"08/28/19_06","3.179"
"08/28/19_07","4.7225925925925925"
"08/28/19_08","7.556018518518519"
"08/28/19_09","9.709925925925925"
"08/28/19_10","11.099203703703703"
"08/28/19_11","10.847481481481482"
"08/28/19_12","8.064425925925926"
"08/28/19_13","10.794425925925925"
"08/28/19_14","9.277555555555555"
"08/28/19_15","9.5965"
"08/28/19_16","9.856591337099813"
"08/28/19_17","8.194314814814817"
"08/28/19_18","7.071648148148148"
"08/28/19_19","3.8989074074074073"
"08/28/19_20","3.6814074074074075"
"08/28/19_21","3.264796296296297"
"08/28/19_22","2.985611111111111"
"08/28/19_23","2.4780185185185184"
"08/29/19_00","2.8848518518518516"
"08/29/19_01","2.228018518518519"
"08/29/19_02","2.0675"
"08/29/19_03","8.913277777777779"
"08/29/19_04","4.270055555555556"
"08/29/19_05","4.412259259259259"
"08/29/19_06","3.634259259259259"
"08/29/19_07","4.549351851851851"
"08/29/19_08","10.279166666666665"
"08/29/19_09","10.0985"
"08/29/19_10","11.457648148148149"
"08/29/19_11","11.737055555555555"
"08/29/19_12","12.948500000000001"
"08/29/19_13","13.33774074074074"
"08/29/19_14","12.654851851851852"
"08/29/19_15","10.448851851851853"
"08/29/19_16","10.416777777777776"
"08/29/19_17","7.443107344632769"
"08/29/19_18","7.161314814814814"
"08/29/19_19","6.3132777777777775"
"08/29/19_20","2.905925925925926"
"08/29/19_21","3.8134259259259258"
"08/29/19_22","2.0784074074074077"
"08/29/19_23","2.5134074074074073"
"08/30/19_00","3.548722222222222"
"08/30/19_01","2.4667777777777777"
"08/30/19_02","3.298851851851852"
"08/30/19_03","3.4045555555555556"
"08/30/19_04","3.623574074074074"
"08/30/19_05","2.6820925925925923"
"08/30/19_06","2.651639344262295"
"08/30/19_07","4.455814814814816"
"08/30/19_08","6.914018518518519"
"08/30/19_09","11.048685185185185"
"08/30/19_10","12.25977777777778"
"08/30/19_11","11.572574074074073"
"08/30/19_12","12.05211111111111"
"08/30/19_13","9.139416195856873"
"08/30/19_14","8.825611111111112"
"08/30/19_15","9.820166666666667"
"08/30/19_16","8.44637037037037"
"08/30/19_17","5.109814814814815"
"08/30/19_18","4.032666666666667"
"08/30/19_19","2.815518518518519"
"08/30/19_20","1.5717777777777777"
"08/30/19_21","2.261203703703704"
"08/30/19_22","2.5310925925925924"
"08/30/19_23","1.0106666666666666"
"08/31/19_00","1.880462962962963"
"08/31/19_01","1.5027592592592596"
"08/31/19_02","1.5251111111111109"
"08/31/19_03","1.1487962962962963"
"08/31/19_04","1.0120925925925923"
"08/31/19_05","0.9110925925925925"
"08/31/19_06","1.0136296296296294"
"08/31/19_07","0.9478703703703704"
"08/31/19_08","2.3507037037037035"
"08/31/19_09","1.8385"
"08/31/19_10","1.8775185185185186"
"08/31/19_11","2.2501481481481482"
"08/31/19_12","2.2514629629629628"
"08/31/19_13","2.1462222222222223"
"08/31/19_14","1.2208703703703703"
"08/31/19_15","1.3832580037664783"
"08/31/19_16","2.908425925925926"
"08/31/19_17","1.6054814814814815"
"08/31/19_18","1.5534814814814817"
"08/31/19_19","0.7339814814814815"
"08/31/19_20","0.9974814814814814"
"08/31/19_21","1.3467777777777779"
"08/31/19_22","1.7425555555555554"
"08/31/19_23","1.4478333333333333"
"09/01/19_00","0.8467037037037037"
"09/01/19_01","1.0462592592592592"
"09/01/19_02","0.9037037037037037"
"09/01/19_03","1.4522777777777778"
"09/01/19_04","1.095203703703704"
"09/01/19_05","1.0922407407407408"
"09/01/19_06","0.8163333333333335"
"09/01/19_07","1.392407407407407"
"09/01/19_08","1.416388888888889"
"09/01/19_09","1.5576296296296297"
"09/01/19_10","1.260185185185185"
"09/01/19_11","1.878074074074074"
"09/01/19_12","1.042925925925926"
"09/01/19_13","2.0283333333333333"
"09/01/19_14","1.3289074074074074"
"09/01/19_15","1.2367222222222225"
"09/01/19_16","1.206"
"09/01/19_17","1.2153107344632768"
"09/01/19_18","3.3245370370370373"
"09/01/19_19","2.1958148148148147"
"09/01/19_20","1.3773518518518517"
"09/01/19_21","1.7848703703703706"
"09/01/19_22","2.053166666666667"
"09/01/19_23","1.8787962962962963"
"09/02/19_00","2.465148148148148"
"09/02/19_01","1.5338703703703702"
"09/02/19_02","1.464888888888889"
"09/02/19_03","2.2279999999999998"
"09/02/19_04","2.1446111111111112"
"09/02/19_05","3.3278148148148152"
"09/02/19_06","1.4737407407407406"
"09/02/19_07","3.5726851851851853"
"09/02/19_08","3.6373518518518515"
"09/02/19_09","4.5153888888888885"
"09/02/19_10","3.8923148148148146"
"09/02/19_11","4.52388888888889"
"09/02/19_12","3.100518518518519"
"09/02/19_13","5.368037037037038"
"09/02/19_14","4.035685185185185"
"09/02/19_15","4.841203703703703"
"09/02/19_16","3.0386481481481478"
"09/02/19_17","2.056351851851852"
"09/02/19_18","3.7411299435028247"
"09/02/19_19","2.2933333333333334"
"09/02/19_20","2.5150370370370374"
"09/02/19_21","1.6489629629629632"
"09/02/19_22","1.7320555555555555"
"09/02/19_23","2.358814814814815"
"09/03/19_00","2.815055555555555"
"09/03/19_01","3.601777777777778"
"09/03/19_02","2.5187592592592596"
"09/03/19_03","3.8432962962962964"
"09/03/19_04","3.1547592592592593"
"09/03/19_05","5.639629629629629"
"09/03/19_06","5.061037037037037"
"09/03/19_07","5.333351851851852"
"09/03/19_08","9.830888888888888"
"09/03/19_09","11.558462962962963"
"09/03/19_10","11.910277777777779"
"09/03/19_11","14.068333333333333"
"09/03/19_12","9.700833333333334"
"09/03/19_13","10.56025925925926"
"09/03/19_14","12.423981481481484"
"09/03/19_15","13.03875925925926"
"09/03/19_16","10.819944444444445"
"09/03/19_17","7.753537037037037"
"09/03/19_18","5.305611111111111"
"09/03/19_19","5.0540301318267415"
"09/03/19_20","4.868222222222222"
"09/03/19_21","3.7982037037037033"
"09/03/19_22","2.3446666666666665"
"09/03/19_23","2.924074074074074"
"09/04/19_00","3.838407407407408"
"09/04/19_01","2.2236296296296296"
"09/04/19_02","4.114888888888889"
"09/04/19_03","3.273685185185185"
"09/04/19_04","3.3453703703703708"
"09/04/19_05","4.683574074074074"
"09/04/19_06","3.5897962962962957"
"09/04/19_07","5.565722222222222"
"09/04/19_08","9.147814814814815"
"09/04/19_09","20.977296296296295"
"09/04/19_10","23.306962962962963"
"09/04/19_11","22.543648148148147"
"09/04/19_12","13.456796296296295"
"09/04/19_13","10.764240740740743"
"09/04/19_14","20.24762962962963"
"09/04/19_15","21.63885185185185"
"09/04/19_16","12.320333333333332"
"09/04/19_17","13.336351851851852"
"09/04/19_18","11.69801851851852"
"09/04/19_19","4.577037037037038"
"09/04/19_20","4.036120527306968"
"09/04/19_21","4.26187037037037"
"09/04/19_22","5.1112222222222226"
"09/04/19_23","2.4812037037037036"
"09/05/19_00","2.7195740740740737"
"09/05/19_01","1.9910925925925926"
"09/05/19_02","2.5051111111111117"
"09/05/19_03","1.7320925925925927"
"09/05/19_04","2.29075925925926"
"09/05/19_05","2.8051481481481475"
"09/05/19_06","3.35037037037037"
"09/05/19_07","4.6899999999999995"
"09/05/19_08","6.899685185185185"
"09/05/19_09","9.093722222222222"
"09/05/19_10","10.506796296296296"
"09/05/19_11","14.195925925925927"
"09/05/19_12","12.238925925925924"
"09/05/19_13","8.99251851851852"
"09/05/19_14","8.903277777777777"
"09/05/19_15","20.359203703703702"
"09/05/19_16","20.686203703703704"
"09/05/19_17","16.678944444444447"
"09/05/19_18","9.521555555555555"
"09/05/19_19","8.833666666666668"
"09/05/19_20","7.962944444444444"
"09/05/19_21","12.91126177024482"
"09/05/19_22","14.029"
"09/05/19_23","15.082944444444445"
"09/06/19_00","12.343074074074078"
"09/06/19_01","1.9348703703703702"
"09/06/19_02","4.062703703703704"
"09/06/19_03","1.4361666666666666"
"09/06/19_04","2.473655913978495"
"09/06/19_05","2.554574074074074"
"09/06/19_06","3.7910740740740736"
"09/06/19_07","4.935185185185185"
"09/06/19_08","7.9483703703703705"
"09/06/19_09","13.124574074074076"
"09/06/19_10","20.000888888888888"
"09/06/19_11","12.454237288135594"
"09/06/19_12","12.787074074074075"
"09/06/19_13","16.727962962962962"
"09/06/19_14","22.757833333333334"
"09/06/19_15","21.71772222222222"
"09/06/19_16","16.583777777777776"
"09/06/19_17","19.198925925925927"
"09/06/19_18","16.427703703703703"
"09/06/19_19","14.54125925925926"
"09/06/19_20","3.511314814814815"
"09/06/19_21","2.6944629629629624"
"09/06/19_22","1.630962962962963"
"09/06/19_23","1.5815740740740742"
"09/07/19_00","0.5527037037037038"
"09/07/19_01","1.4934814814814814"
"09/07/19_02","0.5085740740740742"
"09/07/19_03","0.38761111111111113"
"09/07/19_04","0.4283518518518519"
"09/07/19_05","2.6652222222222224"
"09/07/19_06","2.1576481481481484"
"09/07/19_07","2.1"
"09/07/19_08","1.6139444444444444"
"09/07/19_09","3.490425925925926"
"09/07/19_10","2.9059259259259256"
"09/07/19_11","2.0425370370370373"
"09/07/19_12","2.9414500941619584"
"09/07/19_13","4.205111111111112"
"09/07/19_14","1.8349629629629631"
"09/07/19_15","1.4713333333333336"
"09/07/19_16","1.6319814814814817"
"09/07/19_17","1.9746296296296295"
"09/07/19_18","1.2078703703703704"
"09/07/19_19","2.3885370370370373"
"09/07/19_20","1.6176296296296295"
"09/07/19_21","1.4018703703703703"
"09/07/19_22","0.8993148148148148"
"09/07/19_23","1.4407222222222222"
"09/08/19_00","1.9889814814814815"
"09/08/19_01","5.938074074074074"
"09/08/19_02","4.111111111111111"
"09/08/19_03","3.2680925925925925"
"09/08/19_04","1.0909629629629631"
"09/08/19_05","1.403148148148148"
"09/08/19_06","1.386425925925926"
"09/08/19_07","1.5404814814814816"
"09/08/19_08","2.2933518518518516"
"09/08/19_09","3.128518518518518"
"09/08/19_10","2.8792037037037037"
"09/08/19_11","2.3752777777777774"
"09/08/19_12","2.2550925925925926"
"09/08/19_13","1.4344074074074074"
"09/08/19_14","2.937909604519774"
"09/08/19_15","2.264555555555556"
"09/08/19_16","2.0265925925925927"
"09/08/19_17","1.6855555555555557"
"09/08/19_18","1.406259259259259"
"09/08/19_19","1.2004074074074074"
"09/08/19_20","1.7917037037037036"
"09/08/19_21","1.9916296296296296"
"09/08/19_22","1.2790555555555556"
"09/08/19_23","2.2276666666666673"
"09/09/19_00","2.935333333333333"
"09/09/19_01","2.4043333333333337"
"09/09/19_02","9.156759259259259"
"09/09/19_03","5.050685185185185"
"09/09/19_04","3.224"
"09/09/19_05","2.7033703703703704"
"09/09/19_06","3.832222222222222"
"09/09/19_07","5.130074074074074"
"09/09/19_08","6.133444444444445"
"09/09/19_09","12.919333333333334"
"09/09/19_10","14.323351851851854"
"09/09/19_11","13.407777777777776"
"09/09/19_12","12.805037037037035"
"09/09/19_13","9.452407407407406"
"09/09/19_14","12.217629629629629"
"09/09/19_15","11.677758945386064"
"09/09/19_16","11.902055555555556"
"09/09/19_17","8.39112962962963"
"09/09/19_18","5.946129629629628"
"09/09/19_19","4.710240740740741"
"09/09/19_20","3.332"
"09/09/19_21","2.7264999999999993"
"09/09/19_22","2.155166666666667"
"09/09/19_23","2.6812592592592592"
"09/10/19_00","2.0788333333333333"
"09/10/19_01","2.5579629629629634"
"09/10/19_02","3.810111111111111"
"09/10/19_03","2.0437037037037036"
"09/10/19_04","5.000555555555556"
"09/10/19_05","4.155425925925926"
"09/10/19_06","4.099759259259259"
"09/10/19_07","6.046518518518519"
"09/10/19_08","8.037074074074074"
"09/10/19_09","10.41925925925926"
"09/10/19_10","12.039"
"09/10/19_11","11.224648148148148"
"09/10/19_12","11.830870370370368"
"09/10/19_13","11.546907407407405"
"09/10/19_14","11.51612962962963"
"09/10/19_15","13.944777777777778"
"09/10/19_16","9.74843691148776"
"09/10/19_17","9.012925925925925"
"09/10/19_18","5.935407407407407"
"09/10/19_19","2.869648148148148"
"09/10/19_20","4.345277777777778"
"09/10/19_21","3.310055555555555"
"09/10/19_22","2.039611111111111"
"09/10/19_23","3.0961666666666674"
"09/11/19_00","2.4379074074074074"
"09/11/19_01","2.876796296296297"
"09/11/19_02","3.0484444444444443"
"09/11/19_03","7.208351851851853"
"09/11/19_04","2.819888888888889"
"09/11/19_05","2.3350925925925927"
"09/11/19_06","5.244296296296295"
"09/11/19_07","6.837666666666667"
"09/11/19_08","8.738666666666667"
"09/11/19_09","10.94375925925926"
"09/11/19_10","16.959833333333336"
"09/11/19_11","11.26911111111111"
"09/11/19_12","10.196722222222222"
"09/11/19_13","11.001537037037037"
"09/11/19_14","14.844222222222221"
"09/11/19_15","13.415666666666667"
"09/11/19_16","11.14324074074074"
"09/11/19_17","10.369472693032016"
"09/11/19_18","6.791481481481481"
"09/11/19_19","5.127796296296297"
"09/11/19_20","2.8945"
"09/11/19_21","2.6745185185185187"
"09/11/19_22","1.9776111111111108"
"09/11/19_23","2.2157407407407406"
"09/12/19_00","3.5606666666666666"
"09/12/19_01","2.848796296296296"
"09/12/19_02","2.3399814814814817"
"09/12/19_03","2.1552777777777776"
"09/12/19_04","3.0497592592592593"
"09/12/19_05","2.7676851851851856"
"09/12/19_06","3.137425925925926"
"09/12/19_07","4.747462962962963"
"09/12/19_08","7.2845"
"09/12/19_09","10.78864814814815"
"09/12/19_10","12.173074074074076"
"09/12/19_11","11.823518518518519"
"09/12/19_12","13.39837037037037"
"09/12/19_13","10.514648148148149"
"09/12/19_14","12.04862962962963"
"09/12/19_15","10.184277777777778"
"09/12/19_16","11.638703703703703"
"09/12/19_17","11.310703703703705"
"09/12/19_18","6.792900188323917"
"09/12/19_19","5.692333333333333"
"09/12/19_20","3.1814999999999998"
"09/12/19_21","2.7744074074074074"
"09/12/19_22","2.4036481481481484"
"09/12/19_23","1.878962962962963"
"09/13/19_00","4.300685185185185"
"09/13/19_01","5.646037037037037"
"09/13/19_02","4.618185185185186"
"09/13/19_03","2.3605925925925924"
"09/13/19_04","2.134055555555556"
"09/13/19_05","2.9559074074074076"
"09/13/19_06","4.394296296296297"
"09/13/19_07","3.4306851851851854"
"09/13/19_08","9.368574074074074"
"09/13/19_09","9.796796296296295"
"09/13/19_10","9.855703703703703"
"09/13/19_11","10.548944444444443"
"09/13/19_12","11.084555555555553"
"09/13/19_13","9.025481481481481"
